market,commodity,date,price_per_kg,expected_price,flagged
Ethiopia (Kakuma),Maize flour,2021-02-15,65.42,,False
Ethiopia (Kakuma),Salt,2021-02-15,56.25,,False
Ethiopia (Kakuma),Beans (dry),2021-02-15,112.5,,False
Kangemi (Nairobi),Sugar,2021-02-15,108.42,110.0,False
Kawangware (Nairobi),Wheat flour,2021-02-15,67.98,65.0,False
Kalobeyei (Village 1),Sugar,2021-02-15,117.08,120.0,False
Kalobeyei (Village 1),Wheat flour,2021-02-15,74.17,72.5,False
Kalobeyei (Village 2),Beans (dry),2021-02-15,113.33,105.0,False
Kalobeyei (Village 2),Maize,2021-02-15,47.08,45.0,False
Kalobeyei (Village 2),Maize flour,2021-02-15,68.33,70.0,False
Kalobeyei (Village 2),Rice,2021-02-15,98.33,100.0,False
HongKong (Kakuma),Wheat flour,2021-02-15,73.75,,False
Kakuma 3,Potatoes (Irish),2021-02-15,49.5,,False
Kakuma 3,Wheat flour,2021-02-15,71.25,,False
Kakuma 3,Meat (beef),2021-02-15,405.56,,False
Mogadishu (Kakuma),Maize flour,2021-02-15,70.0,,False
Mogadishu (Kakuma),Rice,2021-02-15,110.0,,False
Mogadishu (Kakuma),Salt,2021-02-15,70.85,,False
Kibra (Nairobi),Wheat flour,2021-02-15,68.56,60.0,False
Mogadishu (Kakuma),Sugar,2021-02-15,120.0,,False
Mukuru (Nairobi),Beans (dry),2021-02-15,104.17,100.0,False
Mukuru (Nairobi),Maize,2021-02-15,47.38,50.0,False
Kibra (Nairobi),Sorghum,2021-02-15,78.33,80.0,False
Mukuru (Nairobi),Maize flour,2021-02-15,57.12,50.0,False
Mukuru (Nairobi),Meat (beef),2021-02-15,443.33,440.0,False
Mukuru (Nairobi),Potatoes (Irish),2021-02-15,49.81,45.0,False
Kibra (Nairobi),Salt,2021-02-15,50.99999999999999,45.0,False
Mukuru (Nairobi),Rice,2021-02-15,99.87,100.0,False
Mukuru (Nairobi),Wheat flour,2021-02-15,67.58,66.67,False
Kibra (Nairobi),Beans (dry),2021-02-15,115.4,105.0,False
Mukuru (Nairobi),Salt,2021-02-15,53.05,45.0,False
Kibra (Nairobi),Maize flour,2021-02-15,57.29,55.0,False
Mukuru (Nairobi),Sugar,2021-02-15,110.0,110.0,False
Kibra (Nairobi),Maize,2021-02-15,49.17,47.5,False
Kibra (Nairobi),Rice,2021-02-15,99.87,100.0,False
Mukuru (Nairobi),Sorghum,2021-02-15,68.33,50.0,False
Kakuma 3,Meat (goat),2021-02-15,471.11,,False
Mogadishu (Kakuma),Beans (dry),2021-02-15,116.67,,False
Kibra (Nairobi),Sugar,2021-02-15,109.8,110.0,False
Mathare (Nairobi),Meat (beef),2021-02-15,426.67,420.0,False
Kawangware (Nairobi),Sugar,2021-02-15,110.94,110.0,False
Kakuma 3,Maize flour,2021-02-15,66.04,,False
Kakuma 3,Sugar,2021-02-15,117.5,,False
Kakuma 3,Maize,2021-02-15,41.25,,False
Kakuma 3,Beans (dry),2021-02-15,112.92,,False
Kakuma 2,Wheat flour,2021-02-15,73.12,,False
Kakuma 2,Sugar,2021-02-15,116.25,,False
Kakuma 2,Salt,2021-02-15,62.5,,False
Kakuma 2,Maize flour,2021-02-15,67.71,,False
Kalobeyei (Village 1),Maize flour,2021-02-15,68.54,70.0,False
Kakuma 2,Maize,2021-02-15,41.67,,False
Kakuma 2,Beans (dry),2021-02-15,118.33,,False
Kakuma 2,Rice,2021-02-15,90.62,,False
Kakuma 4,Beans (dry),2021-02-15,120.5,,False
Kakuma 4,Maize,2021-02-15,43.75,,False
Kakuma 4,Maize flour,2021-02-15,67.0,,False
Kakuma 4,Potatoes (Irish),2021-02-15,51.88,,False
Kakuma 4,Rice,2021-02-15,95.5,,False
Kakuma 4,Salt,2021-02-15,68.1,,False
Kakuma 4,Sugar,2021-02-15,120.75,,False
Kakuma 4,Wheat flour,2021-02-15,74.12,,False
Kalobeyei (Village 1),Beans (dry),2021-02-15,107.5,110.0,False
Kalobeyei (Village 1),Maize,2021-02-15,40.62,47.5,False
Hagadera (Daadab),Meat (camel),2021-03-15,400.0,525.0,False
Mukuru (Nairobi),Maize flour,2021-03-15,53.66,57.12,False
Kibra (Nairobi),Maize,2021-03-15,50.0,49.17,False
Kakuma 4,Beans (dry),2021-03-15,115.48,120.5,False
Mukuru (Nairobi),Maize,2021-03-15,47.5,47.38,False
Mukuru (Nairobi),Beans (dry),2021-03-15,74.41,104.17,False
Kibra (Nairobi),Beans (dry),2021-03-15,72.22,115.4,False
Kalobeyei (Village 2),Wheat flour,2021-03-15,71.04,72.08,False
Kangemi (Nairobi),Sugar,2021-03-15,103.87,108.42,False
Kalobeyei (Village 3),Sugar,2021-03-15,120.0,120.0,False
Kakuma 2,Potatoes (Irish),2021-03-15,46.61,48.33,False
Hagadera (Daadab),Potatoes (Irish),2021-03-15,50.75,,False
Mogadishu (Kakuma),Beans (dry),2021-03-15,115.0,116.67,False
Kakuma 2,Salt,2021-03-15,50.0,62.5,False
Hagadera (Daadab),Maize,2021-03-15,64.74,45.0,False
Kalobeyei (Village 2),Sugar,2021-03-15,121.46,112.5,False
Kakuma 3,Potatoes (Irish),2021-03-15,46.45,49.5,False
Mogadishu (Kakuma),Maize flour,2021-03-15,69.17,70.0,False
Kalobeyei (Village 3),Rice,2021-03-15,91.76,110.0,False
Kawangware (Nairobi),Meat (beef),2021-03-15,549.25,460.0,False
Kakuma 3,Maize,2021-03-15,43.48,41.25,False
Kakuma 3,Beans (dry),2021-03-15,97.71,112.92,False
Mogadishu (Kakuma),Rice,2021-03-15,116.67,110.0,False
Kawangware (Nairobi),Maize flour,2021-03-15,51.1,57.92,False
Kakuma 2,Rice,2021-03-15,107.26,90.62,False
Kakuma 4,Maize,2021-03-15,43.99,43.75,False
Kakuma 3,Sugar,2021-03-15,117.74,117.5,False
IFO (Daadab),Sugar,2021-03-15,93.26,,False
Kawangware (Nairobi),Sugar,2021-03-15,105.36,110.94,False
Mathare (Nairobi),Meat (beef),2021-03-15,542.25,426.67,False
Kalobeyei (Village 2),Maize,2021-03-15,37.71,47.08,False
IFO (Daadab),Wheat flour,2021-03-15,72.26,,False
HongKong (Kakuma),Wheat flour,2021-03-15,72.02,73.75,False
Ethiopia (Kakuma),Maize,2021-03-15,47.17,46.25,False
Kangemi (Nairobi),Maize,2021-03-15,50.0,50.36,False
Kalobeyei (Village 1),Sugar,2021-03-15,113.43,117.08,False
Kalobeyei (Village 2),Beans (dry),2021-03-15,111.25,113.33,False
IFO (Daadab),Beans (dry),2021-03-15,100.29,,False
Ethiopia (Kakuma),Beans (dry),2021-03-15,114.17,112.5,False
Kalobeyei (Village 1),Rice,2021-03-15,100.0,100.0,False
Kalobeyei (Village 1),Wheat flour,2021-03-15,71.91,74.17,False
Kawangware (Nairobi),Wheat flour,2021-03-15,63.92,67.98,False
Kangemi (Nairobi),Meat (beef),2021-03-15,541.49,461.33,False
IFO (Daadab),Maize flour,2021-03-15,65.98,,False
Kangemi (Nairobi),Maize flour,2021-03-15,55.56,53.81,False
HongKong (Kakuma),Sugar,2021-03-15,117.26,116.25,False
Kalobeyei (Village 1),Salt,2021-03-15,57.35,69.8,False
Kakuma 4,Potatoes (Irish),2021-03-15,49.01,51.88,False
Kalobeyei (Village 1),Potatoes (Irish),2021-03-15,49.51,55.0,False
Kakuma 3,Rice,2021-03-15,116.55,102.92,False
Kalobeyei (Village 3),Beans (dry),2021-03-15,120.0,120.0,False
Kawangware (Nairobi),Salt,2021-03-15,49.800000000000004,49.699999999999996,False
Mogadishu (Kakuma),Sugar,2021-03-15,120.83,120.0,False
Hagadera (Daadab),Maize flour,2021-03-15,66.66,61.25,False
Kakuma 3,Salt,2021-03-15,52.8,61.449999999999996,False
Ethiopia (Kakuma),Maize flour,2021-03-15,64.83,65.42,False
Kawangware (Nairobi),Potatoes (Irish),2021-03-15,50.0,52.08,False
Kakuma 3,Wheat flour,2021-03-15,70.23,71.25,False
Ethiopia (Kakuma),Sugar,2021-03-15,115.67,117.5,False
IFO (Daadab),Salt,2021-03-15,50.0,,False
HongKong (Kakuma),Rice,2021-03-15,108.06,100.0,False
Kalobeyei (Village 1),Maize flour,2021-03-15,63.19,68.54,False
Ethiopia (Kakuma),Rice,2021-03-15,98.67,91.25,False
Kalobeyei (Village 2),Maize flour,2021-03-15,63.54,68.33,False
Mukuru (Nairobi),Sorghum,2021-03-15,70.98,68.33,False
IFO (Daadab),Maize,2021-03-15,58.89,,False
Mukuru (Nairobi),Rice,2021-03-15,90.0,99.87,False
Kakuma 2,Maize,2021-03-15,45.08,41.67,False
Mukuru (Nairobi),Potatoes (Irish),2021-03-15,48.01,49.81,False
Kibra (Nairobi),Rice,2021-03-15,89.76,99.87,False
Hagadera (Daadab),Sugar,2021-03-15,94.02,91.25,False
Kalobeyei (Village 1),Maize,2021-03-15,40.93,40.62,False
Kibra (Nairobi),Maize flour,2021-03-15,55.31,57.29,False
Kakuma 4,Maize flour,2021-03-15,68.54,67.0,False
Kangemi (Nairobi),Salt,2021-03-15,50.0,50.0,False
Kalobeyei (Village 2),Salt,2021-03-15,58.849999999999994,65.6,False
Kibra (Nairobi),Salt,2021-03-15,50.0,50.99999999999999,False
Kakuma 4,Salt,2021-03-15,65.3,68.1,False
Kakuma 2,Beans (dry),2021-03-15,115.48,118.33,False
Mukuru (Nairobi),Salt,2021-03-15,49.65,53.05,False
Mukuru (Nairobi),Meat (beef),2021-03-15,552.35,443.33,False
IFO (Daadab),Potatoes (Irish),2021-03-15,52.87,,False
Hagadera (Daadab),Wheat flour,2021-03-15,73.28,70.0,False
Kibra (Nairobi),Sorghum,2021-03-15,70.0,78.33,False
Hagadera (Daadab),Salt,2021-03-15,50.0,50.0,False
Kakuma 4,Rice,2021-03-15,100.0,95.5,False
HongKong (Kakuma),Maize flour,2021-03-15,68.95,70.0,False
Kakuma 3,Maize flour,2021-03-15,64.82,66.04,False
Kalobeyei (Village 3),Wheat flour,2021-03-15,70.0,75.0,False
Kibra (Nairobi),Wheat flour,2021-03-15,69.78,68.56,False
Kakuma 2,Wheat flour,2021-03-15,70.56,73.12,False
Kakuma 3,Meat (beef),2021-03-15,452.58,405.56,False
Kalobeyei (Village 3),Maize flour,2021-03-15,62.06,72.5,False
Ethiopia (Kakuma),Wheat flour,2021-03-15,73.0,75.0,False
Kangemi (Nairobi),Wheat flour,2021-03-15,65.08,65.87,False
Kakuma 2,Sugar,2021-03-15,118.39,116.25,False
IFO (Daadab),Meat (camel),2021-03-15,519.86,,False
Kalobeyei (Village 3),Salt,2021-03-15,60.3,62.5,False
Mogadishu (Kakuma),Salt,2021-03-15,61.1,70.85,False
Hagadera (Daadab),Beans (dry),2021-03-15,92.13,88.75,False
HongKong (Kakuma),Salt,2021-03-15,51.199999999999996,56.25,False
Kakuma 2,Maize flour,2021-03-15,64.52,67.71,False
Kawangware (Nairobi),Rice,2021-03-15,90.51,99.2,False
HongKong (Kakuma),Beans (dry),2021-03-15,114.52,107.5,False
Kibra (Nairobi),Sugar,2021-03-15,103.13,109.8,False
Hagadera (Daadab),Rice,2021-03-15,87.47,87.5,False
Kalobeyei (Village 1),Beans (dry),2021-03-15,113.63,107.5,False
HongKong (Kakuma),Maize,2021-03-15,45.16,48.12,False
Kalobeyei (Village 2),Rice,2021-03-15,101.25,98.33,False
Kangemi (Nairobi),Rice,2021-03-15,90.19,100.32,False
Mukuru (Nairobi),Wheat flour,2021-03-15,69.25,67.58,False
Kakuma 4,Wheat flour,2021-03-15,73.96,74.12,False
Mukuru (Nairobi),Sugar,2021-03-15,103.05,110.0,False
Ethiopia (Kakuma),Salt,2021-03-15,60.849999999999994,56.25,False
IFO (Daadab),Rice,2021-03-15,85.15,,False
Kalobeyei (Village 1),Maize,2021-04-15,40.94,40.93,False
Hagadera (Daadab),Maize flour,2021-04-15,65.89,66.66,False
Mukuru (Nairobi),Beans (dry),2021-04-15,95.45,74.41,False
IFO (Daadab),Salt,2021-04-15,50.0,50.0,False
HongKong (Kakuma),Maize flour,2021-04-15,69.33,68.95,False
Ethiopia (Kakuma),Sugar,2021-04-15,120.0,115.67,False
Kangemi (Nairobi),Wheat flour,2021-04-15,58.18,65.08,False
Kawangware (Nairobi),Wheat flour,2021-04-15,58.18,63.92,False
Kalobeyei (Village 2),Wheat flour,2021-04-15,69.94,71.04,False
Kakuma 3,Meat (beef),2021-04-15,423.64,452.58,False
Mathare (Nairobi),Meat (beef),2021-04-15,497.27,542.25,False
Kakuma 2,Wheat flour,2021-04-15,70.0,70.56,False
IFO (Daadab),Potatoes (Irish),2021-04-15,58.29,52.87,False
IFO (Daadab),Maize,2021-04-15,47.31,58.89,False
Kalobeyei (Village 3),Maize flour,2021-04-15,63.5,62.06,False
Kakuma 2,Salt,2021-04-15,55.849999999999994,50.0,False
Kalobeyei (Village 2),Maize flour,2021-04-15,67.72,63.54,False
Kalobeyei (Village 1),Rice,2021-04-15,100.0,100.0,False
Kalobeyei (Village 3),Rice,2021-04-15,100.0,91.76,False
Mukuru (Nairobi),Maize flour,2021-04-15,53.79,53.66,False
Kalobeyei (Village 1),Beans (dry),2021-04-15,110.17,113.63,False
Kakuma 4,Potatoes (Irish),2021-04-15,51.09,49.01,False
Kibra (Nairobi),Salt,2021-04-15,50.0,50.0,False
Hagadera (Daadab),Salt,2021-04-15,50.0,50.0,False
Hagadera (Daadab),Meat (camel),2021-04-15,455.56,400.0,False
Kibra (Nairobi),Maize flour,2021-04-15,58.18,55.31,False
Kawangware (Nairobi),Maize flour,2021-04-15,52.78,51.1,False
Mogadishu (Kakuma),Maize flour,2021-04-15,70.0,69.17,False
Mukuru (Nairobi),Maize,2021-04-15,44.09,47.5,False
IFO (Daadab),Beans (dry),2021-04-15,101.47,100.29,False
Mogadishu (Kakuma),Rice,2021-04-15,104.04,116.67,False
IFO (Daadab),Meat (camel),2021-04-15,588.89,519.86,False
Kawangware (Nairobi),Salt,2021-04-15,49.55,49.800000000000004,False
Kalobeyei (Village 3),Wheat flour,2021-04-15,71.75,70.0,False
Hagadera (Daadab),Meat (goat),2021-04-15,550.0,400.0,False
Ethiopia (Kakuma),Rice,2021-04-15,100.0,98.67,False
Kawangware (Nairobi),Sugar,2021-04-15,104.89,105.36,False
Kalobeyei (Village 1),Potatoes (Irish),2021-04-15,54.61,49.51,False
Kakuma 2,Potatoes (Irish),2021-04-15,51.17,46.61,False
Kalobeyei (Village 1),Sugar,2021-04-15,116.33,113.43,False
Kibra (Nairobi),Sugar,2021-04-15,114.84,103.13,False
Ethiopia (Kakuma),Beans (dry),2021-04-15,105.53,114.17,False
Kibra (Nairobi),Beans (dry),2021-04-15,90.15,72.22,False
Kakuma 3,Salt,2021-04-15,57.9,52.8,False
IFO (Daadab),Sugar,2021-04-15,102.3,93.26,False
Mogadishu (Kakuma),Sugar,2021-04-15,118.65,120.83,False
Kangemi (Nairobi),Rice,2021-04-15,96.36,90.19,False
Kibra (Nairobi),Wheat flour,2021-04-15,69.55,69.78,False
Kakuma 3,Wheat flour,2021-04-15,70.4,70.23,False
HongKong (Kakuma),Sugar,2021-04-15,117.0,117.26,False
Kangemi (Nairobi),Sugar,2021-04-15,107.09,103.87,False
Kakuma 3,Sugar,2021-04-15,117.67,117.74,False
Kalobeyei (Village 1),Maize flour,2021-04-15,65.53,63.19,False
Kalobeyei (Village 3),Beans (dry),2021-04-15,112.0,120.0,False
Kawangware (Nairobi),Potatoes (Irish),2021-04-15,50.0,50.0,False
Kangemi (Nairobi),Maize flour,2021-04-15,52.39,55.56,False
Kakuma 2,Rice,2021-04-15,104.17,107.26,False
HongKong (Kakuma),Rice,2021-04-15,98.67,108.06,False
HongKong (Kakuma),Salt,2021-04-15,57.5,51.199999999999996,False
Kalobeyei (Village 1),Salt,2021-04-15,58.89999999999999,57.35,False
Ethiopia (Kakuma),Maize,2021-04-15,41.84,47.17,False
Hagadera (Daadab),Potatoes (Irish),2021-04-15,56.62,50.75,False
Kakuma 3,Maize,2021-04-15,41.79,43.48,False
Mukuru (Nairobi),Wheat flour,2021-04-15,68.0,69.25,False
Kibra (Nairobi),Maize,2021-04-15,50.0,50.0,False
Ethiopia (Kakuma),Maize flour,2021-04-15,68.16,64.83,False
IFO (Daadab),Rice,2021-04-15,88.16,85.15,False
Kalobeyei (Village 3),Sugar,2021-04-15,120.0,120.0,False
Kalobeyei (Village 2),Rice,2021-04-15,102.5,101.25,False
Kangemi (Nairobi),Maize,2021-04-15,50.0,50.0,False
IFO (Daadab),Wheat flour,2021-04-15,73.55,72.26,False
HongKong (Kakuma),Maize,2021-04-15,41.67,45.16,False
Ethiopia (Kakuma),Wheat flour,2021-04-15,70.0,73.0,False
Kakuma 4,Maize,2021-04-15,42.07,43.99,False
Kalobeyei (Village 1),Wheat flour,2021-04-15,70.94,71.91,False
Hagadera (Daadab),Maize,2021-04-15,48.75,64.74,False
Kakuma 4,Rice,2021-04-15,100.0,100.0,False
Kakuma 2,Maize flour,2021-04-15,63.33,64.52,False
Ethiopia (Kakuma),Salt,2021-04-15,68.1,60.849999999999994,False
HongKong (Kakuma),Wheat flour,2021-04-15,71.67,72.02,False
Mukuru (Nairobi),Sorghum,2021-04-15,69.55,70.98,False
Kakuma 3,Meat (goat),2021-04-15,481.92,471.11,False
Kalobeyei (Village 2),Sugar,2021-04-15,117.56,121.46,False
Kakuma 4,Wheat flour,2021-04-15,70.4,73.96,False
Kangemi (Nairobi),Meat (beef),2021-04-15,492.73,541.49,False
Hagadera (Daadab),Rice,2021-04-15,88.18,87.47,False
Hagadera (Daadab),Wheat flour,2021-04-15,74.64,73.28,False
Mukuru (Nairobi),Sugar,2021-04-15,100.0,103.05,False
Kalobeyei (Village 2),Beans (dry),2021-04-15,112.89,111.25,False
Kakuma 3,Rice,2021-04-15,106.0,116.55,False
Kakuma 4,Sugar,2021-04-15,117.9,120.75,False
HongKong (Kakuma),Beans (dry),2021-04-15,110.67,114.52,False
Kakuma 3,Beans (dry),2021-04-15,109.89,97.71,False
Kibra (Nairobi),Sorghum,2021-04-15,72.12,70.0,False
Kakuma 4,Maize flour,2021-04-15,67.83,68.54,False
IFO (Daadab),Maize flour,2021-04-15,67.7,65.98,False
Kakuma 4,Beans (dry),2021-04-15,116.74,115.48,False
Mogadishu (Kakuma),Beans (dry),2021-04-15,116.15,115.0,False
Kibra (Nairobi),Rice,2021-04-15,98.48,89.76,False
Mukuru (Nairobi),Salt,2021-04-15,49.24999999999999,49.65,False
IFO (Daadab),Meat (goat),2021-04-15,550.0,,False
Hagadera (Daadab),Beans (dry),2021-04-15,91.04,92.13,False
Kangemi (Nairobi),Salt,2021-04-15,50.0,50.0,False
Kalobeyei (Village 2),Maize,2021-04-15,40.98,37.71,False
Mogadishu (Kakuma),Salt,2021-04-15,64.89999999999999,61.1,False
Kakuma 3,Potatoes (Irish),2021-04-15,52.11,46.45,False
Mukuru (Nairobi),Meat (beef),2021-04-15,482.73,552.35,False
Kalobeyei (Village 3),Salt,2021-04-15,55.849999999999994,60.3,False
Kakuma 2,Maize,2021-04-15,42.0,45.08,False
Kakuma 2,Sugar,2021-04-15,115.83,118.39,False
Kakuma 3,Maize flour,2021-04-15,65.81,64.82,False
Mukuru (Nairobi),Potatoes (Irish),2021-04-15,45.91,48.01,False
Kakuma 2,Beans (dry),2021-04-15,114.0,115.48,False
Kawangware (Nairobi),Rice,2021-04-15,96.36,90.51,False
Kawangware (Nairobi),Meat (beef),2021-04-15,475.15,549.25,False
Hagadera (Daadab),Sugar,2021-04-15,98.42,94.02,False
Kalobeyei (Village 2),Salt,2021-04-15,61.39999999999999,58.849999999999994,False
Mukuru (Nairobi),Rice,2021-04-15,100.18,90.0,False
Kakuma 4,Salt,2021-04-15,65.19999999999999,65.3,False
Kalobeyei (Village 1),Beans (dry),2021-05-15,100.0,110.17,False
HongKong (Kakuma),Rice,2021-05-15,100.0,98.67,False
Kibra (Nairobi),Wheat flour,2021-05-15,67.33,69.55,False
HongKong (Kakuma),Sugar,2021-05-15,112.22,117.0,False
IFO (Daadab),Wheat flour,2021-05-15,73.69,73.55,False
Kalobeyei (Village 1),Wheat flour,2021-05-15,70.37,70.94,False
Ethiopia (Kakuma),Maize flour,2021-05-15,68.06,68.16,False
Kangemi (Nairobi),Wheat flour,2021-05-15,60.26,58.18,False
Kalobeyei (Village 2),Rice,2021-05-15,100.0,102.5,False
Ethiopia (Kakuma),Wheat flour,2021-05-15,70.97,70.0,False
Kakuma 4,Wheat flour,2021-05-15,73.33,70.4,False
HongKong (Kakuma),Maize,2021-05-15,40.0,41.67,False
IFO (Daadab),Potatoes (Irish),2021-05-15,62.49,58.29,False
Kakuma 3,Beans (dry),2021-05-15,108.0,109.89,False
Mogadishu (Kakuma),Maize flour,2021-05-15,70.0,70.0,False
IFO (Daadab),Maize,2021-05-15,48.64,47.31,False
Kakuma 3,Maize flour,2021-05-15,63.75,65.81,False
Kibra (Nairobi),Sorghum,2021-05-15,80.0,72.12,False
IFO (Daadab),Salt,2021-05-15,50.4,50.0,False
HongKong (Kakuma),Beans (dry),2021-05-15,100.0,110.67,False
Kalobeyei (Village 1),Maize,2021-05-15,40.15,40.94,False
Ethiopia (Kakuma),Salt,2021-05-15,55.55,68.1,False
Kalobeyei (Village 3),Maize flour,2021-05-15,60.0,63.5,False
Mukuru (Nairobi),Sorghum,2021-05-15,68.83,69.55,False
Kakuma 3,Meat (goat),2021-05-15,486.67,481.92,False
HongKong (Kakuma),Maize flour,2021-05-15,62.22,69.33,False
Hagadera (Daadab),Wheat flour,2021-05-15,70.32,74.64,False
Kibra (Nairobi),Sugar,2021-05-15,100.0,114.84,False
Kangemi (Nairobi),Salt,2021-05-15,41.199999999999996,50.0,False
Mukuru (Nairobi),Wheat flour,2021-05-15,69.83,68.0,False
Kibra (Nairobi),Salt,2021-05-15,50.0,50.0,False
Ethiopia (Kakuma),Rice,2021-05-15,101.94,100.0,False
Kalobeyei (Village 1),Rice,2021-05-15,100.0,100.0,False
Kalobeyei (Village 1),Maize flour,2021-05-15,61.48,65.53,False
Kalobeyei (Village 3),Salt,2021-05-15,50.0,55.849999999999994,False
IFO (Daadab),Beans (dry),2021-05-15,99.41,101.47,False
IFO (Daadab),Meat (goat),2021-05-15,533.33,550.0,False
Kalobeyei (Village 2),Maize,2021-05-15,39.33,40.98,False
Mukuru (Nairobi),Salt,2021-05-15,50.0,49.24999999999999,False
Kalobeyei (Village 2),Salt,2021-05-15,50.0,61.39999999999999,False
Kawangware (Nairobi),Meat (beef),2021-05-15,559.33,475.15,False
HongKong (Kakuma),Salt,2021-05-15,62.949999999999996,57.5,False
IFO (Daadab),Rice,2021-05-15,81.28,88.16,False
Kakuma 4,Salt,2021-05-15,65.3,65.19999999999999,False
Kakuma 2,Beans (dry),2021-05-15,108.89,114.0,False
Kalobeyei (Village 2),Maize flour,2021-05-15,61.11,67.72,False
Kalobeyei (Village 3),Rice,2021-05-15,100.0,100.0,False
Kalobeyei (Village 1),Potatoes (Irish),2021-05-15,51.11,54.61,False
Kakuma 2,Wheat flour,2021-05-15,70.0,70.0,False
Kangemi (Nairobi),Rice,2021-05-15,100.0,96.36,False
Kalobeyei (Village 1),Salt,2021-05-15,51.849999999999994,58.89999999999999,False
Kangemi (Nairobi),Meat (beef),2021-05-15,563.15,492.73,False
Kawangware (Nairobi),Potatoes (Irish),2021-05-15,50.0,50.0,False
Mukuru (Nairobi),Sugar,2021-05-15,100.17,100.0,False
Kalobeyei (Village 3),Wheat flour,2021-05-15,70.0,71.75,False
Kakuma 3,Maize,2021-05-15,40.5,41.79,False
Kakuma 2,Sugar,2021-05-15,112.22,115.83,False
Ethiopia (Kakuma),Sugar,2021-05-15,114.17,120.0,False
Kangemi (Nairobi),Maize flour,2021-05-15,54.93,52.39,False
Mukuru (Nairobi),Beans (dry),2021-05-15,110.13,95.45,False
Hagadera (Daadab),Meat (goat),2021-05-15,550.0,550.0,False
Kibra (Nairobi),Maize,2021-05-15,50.0,50.0,False
Kakuma 4,Rice,2021-05-15,100.0,100.0,False
Kalobeyei (Village 1),Sugar,2021-05-15,112.22,116.33,False
Hagadera (Daadab),Potatoes (Irish),2021-05-15,59.05,56.62,False
Kakuma 3,Sugar,2021-05-15,113.0,117.67,False
Kakuma 3,Rice,2021-05-15,100.0,106.0,False
Hagadera (Daadab),Beans (dry),2021-05-15,91.83,91.04,False
Kakuma 2,Maize,2021-05-15,41.11,42.0,False
IFO (Daadab),Sugar,2021-05-15,97.55,102.3,False
Ethiopia (Kakuma),Beans (dry),2021-05-15,100.0,105.53,False
Hagadera (Daadab),Maize flour,2021-05-15,62.54,65.89,False
Kakuma 2,Potatoes (Irish),2021-05-15,50.0,51.17,False
Kakuma 4,Potatoes (Irish),2021-05-15,50.0,51.09,False
Kawangware (Nairobi),Maize flour,2021-05-15,53.84,52.78,False
Kibra (Nairobi),Rice,2021-05-15,100.0,98.48,False
Mogadishu (Kakuma),Salt,2021-05-15,75.0,64.89999999999999,False
Kakuma 3,Salt,2021-05-15,52.5,57.9,False
Kawangware (Nairobi),Sugar,2021-05-15,108.9,104.89,False
Hagadera (Daadab),Salt,2021-05-15,59.4,50.0,False
Hagadera (Daadab),Sugar,2021-05-15,98.14,98.42,False
Kawangware (Nairobi),Rice,2021-05-15,100.0,96.36,False
Mukuru (Nairobi),Potatoes (Irish),2021-05-15,49.83,45.91,False
Kalobeyei (Village 2),Beans (dry),2021-05-15,102.22,112.89,False
Ethiopia (Kakuma),Maize,2021-05-15,37.41,41.84,False
IFO (Daadab),Maize flour,2021-05-15,62.08,67.7,False
Mukuru (Nairobi),Rice,2021-05-15,100.0,100.18,False
Hagadera (Daadab),Maize,2021-05-15,49.42,48.75,False
Kawangware (Nairobi),Salt,2021-05-15,39.65,49.55,False
HongKong (Kakuma),Wheat flour,2021-05-15,71.11,71.67,False
Kakuma 3,Wheat flour,2021-05-15,70.2,70.4,False
Kakuma 2,Maize flour,2021-05-15,66.39,63.33,False
Kakuma 2,Salt,2021-05-15,50.0,55.849999999999994,False
Mukuru (Nairobi),Maize flour,2021-05-15,54.68,53.79,False
Kakuma 3,Potatoes (Irish),2021-05-15,50.75,52.11,False
Kalobeyei (Village 2),Sugar,2021-05-15,117.78,117.56,False
Kalobeyei (Village 2),Wheat flour,2021-05-15,70.0,69.94,False
Kalobeyei (Village 3),Sugar,2021-05-15,120.0,120.0,False
Kibra (Nairobi),Maize flour,2021-05-15,53.83,58.18,False
